#38  ENSEMBL_ID             Ensembl Gene ID
GENE_RGD_ID	SYMBOL	NAME	GENE_DESC	CHROMOSOME_CELERA	CHROMOSOME_3.1	CHROMOSOME_3.4	FISH_BAND	START_POS_CELERA	STOP_POS_CELERA	STRAND_CELERA	START_POS_3.1	STOP_POS_3.1	STRAND_3.1	START_POS_3.4	STOP_POS_3.4	STRAND_3.4	CURATED_REF_RGD_ID	CURATED_REF_PUBMED_ID	UNCURATED_PUBMED_ID	NCBI_GENE_ID	UNIPROT_ID	(UNUSED)	GENBANK_NUCLEOTIDE	TIGR_ID	GENBANK_PROTEIN	UNIGENE_ID	SSLP_RGD_ID	SSLP_SYMBOL	OLD_SYMBOL	OLD_NAME	QTL_RGD_ID	QTL_SYMBOL	NOMENCLATURE_STATUS	SPLICE_RGD_ID	SPLICE_SYMBOL	GENE_TYPE	ENSEMBL_ID	GENE_REFSEQ_STATUS	CHROMOSOME_5.0	START_POS_5.0	STOP_POS_5.0	STRAND_5.0	CHROMOSOME_6.0	START_POS_6.0	STOP_POS_6.0	STRAND_6.0
1308263	Adck1	aarF domain containing kinase 1	ENCODES a protein that exhibits ATP binding (inferred); protein kinase activity (inferred); INVOLVED IN protein phosphorylation (inferred); FOUND IN mitochondrion (ortholog); INTERACTS WITH 2,4-dinitrotoluene; 2,3,7,8-tetrachlorodibenzodioxine (ortholog); 4,4'-diaminodiphenylmethane (ortholog)	6	6	6	q31	105091084	105190719	+	111883788	111995600	+	111872315	111992613	+	1600115;1580654;6480464			366698	D3ZRJ0		AABR07065149;AABR07065150;AABR07065151;AAHX01045702;AAHX01045703;AAHX01045704;AAHX01045705;AAHX01045706;CH473982;FQ212472;NM_001108985;XM_017594260;XM_017594261		EDL81658;NP_001102455;XP_017449749;XP_017449750	Rn.36914	37730;38390;40424;5084336	AI169386;D6Rat162;D6Rat57;D6Rat81	LOC366698	uncharacterized aarF domain-containing protein kinase 1			APPROVED			protein-coding	ENSRNOG00000012685	PROVISIONAL	6	120923362	121020830	+	6	111640652	111741418	+
621418	Adap1	ArfGAP with dual PH domains 1	ENCODES a protein that exhibits phosphatidylinositol-3,4,5-trisphosphate binding; GTPase activator activity (ortholog); INVOLVED IN regulation of GTPase activity (ortholog); PARTICIPATES IN phosphatidylinositol 3-kinase class I signaling pathway; FOUND IN cytoplasm (ortholog); nucleus (ortholog); plasma membrane (ortholog); INTERACTS WITH bisphenol A; 2,3,7,8-tetrachlorodibenzodioxine (ortholog); 3,4-methylenedioxymethamphetamine (ortholog)	12	12	12	q11	17078350	17130259	+	15855021	15906562	+	15825017	15877643	+	619610;632412;632413;1299315;1299314;1600115;1580654;1580655;6480464;6484113;8554872	12694946;14499594;8702546;9748531	12477932;15082226;15923660;17635995;18298663;23516302	171097	A0A0G2K7U5;O88768;Q9QUI9		AAHX01071516;AAHX01071517;AAHX01071518;AC127903;AF123047;AJ007422;AJ007616;BC099775;CH474012;NM_133567;U51013;XM_017598251		AAC52683;AAD28040;AAH99775;CAA07496;CAA07581;EDL89776;EDL89777;EDL89778;NP_598251;XP_017453740	Rn.10539	5046324	RH131687	Centa1;p42IP4	arf-GAP with dual PH domain-containing protein 1;centaurin, alpha 1			APPROVED			protein-coding	ENSRNOG00000054033	VALIDATED	12	19402559	19454794	+	12	17416327	17468212	+
1311058	Adck2	aarF domain containing kinase 2	ENCODES a protein that exhibits kinase activity (inferred); INVOLVED IN phosphorylation (inferred); FOUND IN mitochondrion (ortholog); INTERACTS WITH bisphenol A; ketamine; methamphetamine	4	4	4	q22	63353544	63366429	+	67357722	67370202	+	67081185	67094070	+	6480464		12477932	312258	B1WBW8;D3ZRE6		AABR07060322;AAHX01029688;BC161918;CH473959;FQ223080;NM_001107855;XM_006236325;XM_006236326;XM_008762782		AAI61918;EDM15391;NP_001101325;XP_006236387;XP_006236388;XP_008761004	Rn.228126;Rn.3735	5502381	RH124669	LOC312258	uncharacterized aarF domain-containing protein kinase 2			APPROVED			protein-coding	ENSRNOG00000010005	PROVISIONAL	4	67166665	67180542	+	4	67359531	67373390	+
1305504	Adck5	aarF domain containing kinase 5	FOUND IN mitochondrion (ortholog); INTERACTS WITH 2,3,7,8-tetrachlorodibenzodioxine; bisphenol A; dibutyl phthalate	7	7	7	q34	104651820	104669644	+	114664305	114681884	+	114630171	114647984	+	1600115;6480464;8554872		12477932	362943	A0A0G2K6E7;B5DEJ4;G3V9I7		AAHX01051640;AC139605;BC098687;BC168693;BP468309;CH473950;EX490448;NM_001135798		AAI68693;EDM15962;NP_001129270	Rn.145222	5075408;5081430	AI547810;RH138577	LOC362943;MGC112651;MGC188570	uncharacterized aarF domain-containing protein kinase 5			APPROVED			protein-coding	ENSRNOG00000030334	VALIDATED	7	117631880	117649872	+	7	117643976	117661789	+
71009	Adcy3	adenylate cyclase 3	ENCODES a protein that exhibits adenylate cyclase activity; calcium- and calmodulin-responsive adenylate cyclase activity; INVOLVED IN cAMP biosynthetic process; cellular response to forskolin; female meiotic division; PARTICIPATES IN endothelin signaling pathway; G protein mediated signaling pathway via Galphas family; protein kinase A (PKA) signaling pathway; ASSOCIATED WITH abnormal olfaction; reduced female fertility; ASSOCIATED WITH Infertility, Female; Olfaction Disorders; Diabetic Angiopathies (ortholog); FOUND IN Golgi apparatus; membrane; membrane raft; INTERACTS WITH ammonium chloride; beta-naphthoflavone; bisphenol A	6	6	6	q14	26598414	26676272	+	27121352	27205228	+	27118325	27202275	+	70798;70808;619610;704368;1600980;1600115;1580654;1580655;2312581;2312469;2312674;2312685;6480464;6484113;6907045;10400870;10400855	11350817;11457491;12711600;12748066;12798295;15705663;18948702;2255909;24363043	15499025;18596612;22531884;22871113;23018249;26393535;8889548	64508	G3V6I2;P21932;Q925A5		AABR07063323;AABR07063324;AAHX01042414;AAHX01042415;AAHX01042416;AAHX01042417;AF380934;AW525494;CB720821;CH473947;M55075;NM_130779;XM_006239847;XM_006239848;XM_006239849;XM_006239850		AAA40677;AAK57454;EDM03026;NP_570135;P21932;XP_006239909;XP_006239910;XP_006239911;XP_006239912	Rn.87800	5070604;5505905;5506519	ADCY3_1034;RH134597;UniSTS:496038	AC-III;AC3	ATP pyrophosphate-lyase 3;adenylate cyclase type 3;adenylate cyclase type III;adenylate cyclase, olfactive type;adenylyl cyclase 3;type III adenylyl cyclase			APPROVED			protein-coding	ENSRNOG00000003999	PROVISIONAL	6	38378060	38454926	+	6	28570941	28648848	+
708450	Adcy10	adenylate cyclase 10 (soluble)	ENCODES a protein that exhibits adenylate cyclase activity; ATPase binding; manganese ion binding; INVOLVED IN cAMP biosynthetic process; positive regulation of apoptotic process; cellular response to inorganic substance (ortholog); PARTICIPATES IN adenine phoshoribosyltransferase deficiency pathway; adenosine monophosphate deaminase deficiency pathway; adenylosuccinate lyase deficiency pathway; ASSOCIATED WITH Hypercalciuria, Absorptive, 2 (ortholog); FOUND IN apical part of cell; axon; basal part of cell; INTERACTS WITH 6-propyl-2-thiouracil; ammonium chloride; bisphenol A	13	13	13	q23	77464675	77547216	+	81222277	81317089	+	81208090	81302902	+	1299450;1600115;1580654;2312469;2313177;2313171;2313274;2313173;2313310;6480464;6907045;8554872;10402751;7240710	16627466;16964251;17959750;18948702;19336406;7225326;9874775	14512417;22106416;22844459;23686854	59320	Q9Z286		AABR07021646;AAHX01076468;AAHX01076469;AAHX01076470;AAHX01076471;AAHX01076472;AAHX01076473;AF081941;CH473958;NM_021684;XM_008769677;XM_008769678;XM_008769679;XM_008769680		AAD04035;EDM09324;EDM09325;NP_067716;Q9Z286;XP_008767899;XP_008767900;XP_008767901;XP_008767902	Rn.42892	5083133	BF390833	LOC59320;Sac	adenylate cyclase 10;adenylate cyclase type 10;germ cell soluble adenylyl cyclase;soluble adenylyl cyclase;testicular soluble adenylyl cyclase			APPROVED			protein-coding	ENSRNOG00000053410	PROVISIONAL	13	88583534	88667840	+	13	83701952	83787010	+
2034	Adcy4	adenylate cyclase 4	ENCODES a protein that exhibits adenylate cyclase activity; G-protein beta/gamma-subunit complex binding; INVOLVED IN cAMP biosynthetic process; intracellular signal transduction; adenylate cyclase-modulating G-protein coupled receptor signaling pathway (ortholog); PARTICIPATES IN endothelin signaling pathway; G protein mediated signaling pathway via Galphas family; protein kinase A (PKA) signaling pathway; FOUND IN membrane; protein complex; cytoplasm (ortholog); INTERACTS WITH 2,3,7,8-tetrachlorodibenzodioxine; 3,3',4,4',5-pentachlorobiphenyl; ammonium chloride	15	15	15	p13	28841216	28857037	-	33946233	33962015	-	33930531	33946352	-	70068;69739;619610;737633;1580654;1600115;1300048;2312469;2312641;1601381;2312674;6480464;6484113;6907045;8554872;8554340	11738086;12477932;12711600;16967511;18948702;1946437;8900209		54223	F1LRK3;P26770;Q66HK5		AAHX01083067;AC116083;BC081813;CH474049;FQ223268;FQ223451;M80633;NM_019285;XM_017599787;XR_359917	TC208929	AAA40665;AAH81813;EDM14282;EDM14283;EDM14284;NP_062158;P26770;XP_017455276	Rn.1904	5043026;5087682	Adcy4;RH129786	MGC93493	ATP pyrophosphate-lyase 4;adenylate cyclase type 4;adenylate cyclase type IV;adenylyl cyclase 4			APPROVED			protein-coding	ENSRNOG00000020401	VALIDATED	15	38342429	38358268	-	15	34453917	34469779	-
71014	Adcy5	adenylate cyclase 5	ENCODES a protein that exhibits adenylate cyclase activity; calcium- and calmodulin-responsive adenylate cyclase activity; adenylate cyclase binding (ortholog); INVOLVED IN cAMP biosynthetic process; adenosine receptor signaling pathway (ortholog); adenylate cyclase-activating dopamine receptor signaling pathway (ortholog); PARTICIPATES IN G protein mediated signaling pathway via Galphas family; glucagon signaling pathway; dopamine signaling pathway via D1 family of receptors; ASSOCIATED WITH Abnormalities, Multiple (ortholog); Birth Weight (ortholog); Carcinoma (ortholog); FOUND IN endosome; membrane raft; plasma membrane; INTERACTS WITH 2,2',5,5'-tetrachlorobiphenyl; 6-propyl-2-thiouracil; 7,12-dimethyltetraphene	11	11	11	q22	64930432	65076790	-	67348556	67495057	-	67290968	67437468	-	69740;70808;619610;1580654;1598749;1600115;1300048;2315004;2312675;2312685;2312526;2312674;2312641;2315006;2312469;6480464;6484113;6907045;7240710;8554872;11041137;8553247	10894801;11350817;11738086;12573460;12711600;1409703;15961389;16284070;17010343;18948702;21986494;26468202	15499025;18673448;19574217;19734365;19913519;20736067;21131397;22871113	64532	G3V9G1;Q04400		AAHX01069723;AAHX01069724;AC125384;CH473967;M96159;NM_022600;XM_017598068		AAB39764;EDM11326;NP_072122;Q04400;XP_017453557	Rn.6278	42952;5041178;5054683;5064232;5065748;5087684;5499503	Adcy5;BE114258;BF406340;D11Rat107;RH128707;RH143365;stSG602571		ATP pyrophosphate-lyase 5;adenylate cyclase type 5;adenylate cyclase type V;adenylyl cyclase 5;adenylyl cyclase type V			APPROVED			protein-coding	ENSRNOG00000002229	PROVISIONAL	11	71787104	71933971	-	11	68695839	68842452	-
2035	Adcy6	adenylate cyclase 6	ENCODES a protein that exhibits adenylate cyclase activity; calcium- and calmodulin-responsive adenylate cyclase activity; protein kinase binding; INVOLVED IN cAMP biosynthetic process; maintenance of protein location in plasma membrane; negative regulation of neuron projection development; PARTICIPATES IN G protein mediated signaling pathway via Galphas family; glucagon signaling pathway; protein kinase A (PKA) signaling pathway; FOUND IN endosome; membrane; membrane raft; INTERACTS WITH 2,3,7,8-tetrachlorodibenzodioxine; 2,4-dinitrotoluene; ammonium chloride	7	7	7	q36	126233455	126254162	-	137418113	137437246	-	137339933	137360020	-	69740;619610;631706;1600980;1598749;1580654;1600115;1300048;2315004;2312596;2312685;2312676;2312526;2312654;2312469;2312674;2312641;2315006;2313211;2312678;2312656;6480464;6484113;6907045;8554872;8553247;8554216	10866989;10894801;11350817;11738086;12573460;12711600;12748066;1332969;1409703;15385642;15579502;15961389;16166080;17010343;18073242;18431594;18948702;18971210;21986494	11877398;15007069;15192109;15231818;15499025;17934720;18838385;19932173;20736067;21127130;21478251;21606183;23132712;25769305	25289	A0A0G2K429;F1LSD1;Q03343		AAHX01052598;AAHX01052599;AAHX01052600;AC129405;CH474035;L01115;M96160;NM_001270785;NM_012821;XM_017594669;XM_017594670		AAA40676;AAA40678;EDL87048;EDL87049;EDL87050;EDL87051;NP_001257714;NP_036953;Q03343;XP_017450158;XP_017450159	Rn.3313	5038862;5042288;7206110	RH127375;RH129348;UniSTS:532125	AC6;ACVI	ADCYB;ATP pyrophosphate-lyase 6;adenylate cyclase type 6;adenylate cyclase type VI;adenylyl cyclase 6;ca(2+)-inhibitable adenylyl cyclase			APPROVED			protein-coding	ENSRNOG00000054757	VALIDATED	X	114774376	114795062	-	7	140270678	140291722	-
619965	Adcy2	adenylate cyclase 2	ENCODES a protein that exhibits adenylate cyclase activity; adenylate cyclase binding; G-protein beta/gamma-subunit complex binding; INVOLVED IN adenylate cyclase-activating G-protein coupled receptor signaling pathway; adenylate cyclase-modulating G-protein coupled receptor signaling pathway; cAMP biosynthetic process; PARTICIPATES IN adenosine signaling pathway; dopamine signaling pathway via D1 family of receptors; endothelin signaling pathway; ASSOCIATED WITH Asthma (ortholog); FOUND IN integral component of plasma membrane; intracellular; membrane raft; INTERACTS WITH 4,4'-sulfonyldiphenol; ammonium chloride; bisphenol A	1		17	p11	32960049	33391637	+				4543466	5040433	+	619610;724792;1580654;1580655;1600115;1300048;2312685;2312641;1601381;2312674;2312469;6480464;6484113;6907045;8554872;10402751;10400857;10400854;8553431;8553331	10427002;11350817;11738086;12711600;16967511;1719547;18164588;18948702;20664520;7761832	19008230;22871113;22906005;9069282;9417641	81636	F1LV12;P26769		AABR07001068;AABR07001069;AABR07001070;AABR07001071;AABR07001072;AABR07001073;AABR07001074;AABR07001075;AABR07001076;AABR07001077;AABR07001078;AABR07001079;AABR07001080;AABR07001081;AABR07001082;AABR07001083;AABR07001084;AABR07001085;AABR07001086;AABR07001087;AABR07001088;AABR07001089;AABR07001090;AABR07001091;AABR07001092;AABR07001093;AABR07001094;AABR07001095;AABR07001096;AABR07001097;AABR07001098;AABR07001099;AAHX01002480;AAHX01002481;AAHX01002482;AAHX01002483;AAHX01002484;AAHX01002485;AAHX01002486;AAHX01002487;AAHX01002488;AAHX01002489;AAHX01002490;AAHX01002491;AAHX01002492;M80550;NM_031007		AAA40682;NP_112269;P26769	Rn.10731	5026558;5043244;5500707;5502112;5504290	D5S1607E;MARC_4677-4678:996679594:1;RH129915;RH132673;RH71322	AC2	ATP pyrophosphate-lyase 2;adenylate cyclase 2 (brain);adenylate cyclase type 2;adenylate cyclase type II;adenylyl cyclase 2			APPROVED			protein-coding	ENSRNOG00000032150	PROVISIONAL	1;1	38434800;39075253	39001909;39080014	+;+	1	37043071	37698390	+
1309318	Adcy1	adenylate cyclase 1	ENCODES a protein that exhibits calcium- and calmodulin-responsive adenylate cyclase activity; adenylate cyclase activity (ortholog); INVOLVED IN cAMP biosynthetic process; circadian rhythm; response to drug; PARTICIPATES IN endothelin signaling pathway; G protein mediated signaling pathway via Galphas family; protein kinase A (PKA) signaling pathway; ASSOCIATED WITH Deafness, Autosomal Recessive 44 (ortholog); Hyperkinesis (ortholog); Small Cell Lung Carcinoma (ortholog); FOUND IN nucleus; cytoplasm (ortholog); extracellular exosome (ortholog); INTERACTS WITH 6-propyl-2-thiouracil; bisphenol A; chlorpyrifos	14	14	14	q21	80985818	81095021	+	87831237	87942547	+	87812256	87923402	+	1625751;1598407;1625750;1600115;1580655;1580654;2312581;2312469;2312640;6480464;6484113;6907045;7240710;8554872	10706991;11457491;14985420;18948702;8855334	14767559;16618703;19029295;22531884	305509	D4A3N4		AABR07015946;AABR07015947;AABR07015948;AABR07015949;AAHX01080966;AAHX01080967;AAHX01080968;AAHX01080969;AAHX01080970;AAHX01080971;CH474055;NM_001107239;XM_008770320;XM_008770321;XM_017599234;XM_017599235;XM_017599236;XM_017599237;XM_017599238		EDL76022;NP_001100709;XP_008768542;XP_008768543;XP_017454723;XP_017454724;XP_017454725;XP_017454726;XP_017454727	Rn.214145	5029013;5075394	RH138569;RH143186	Ac1	adenylate cyclase 1 (brain);adenylate cyclase type 1			APPROVED			protein-coding	ENSRNOG00000059479	PROVISIONAL	14	80947153	81055801	+	14	87311970	87429880	+
619966	Adcy7	adenylate cyclase 7	ENCODES a protein that exhibits adenylate cyclase activity; INVOLVED IN cAMP biosynthetic process; maternal process involved in female pregnancy; positive regulation of cAMP biosynthetic process; PARTICIPATES IN endothelin signaling pathway; G protein mediated signaling pathway via Galphas family; protein kinase A (PKA) signaling pathway; ASSOCIATED WITH Arthritis, Juvenile (ortholog); Leukemia, Myeloid, Acute (ortholog); Schizophrenia (ortholog); FOUND IN membrane; integral component of membrane (ortholog); INTERACTS WITH bisphenol A; C60 fullerene; diethylstilbestrol	19		19	p11	18626035	18648205	-				20051639	20073861	-	619610;632012;1580654;1600115;1580655;2312469;2312674;2316039;2316040;6480464;6484113;6907045;8554872	10719090;12711600;18948702;19549762;9314580	22871113	84420	F1LQT1;Q9QZG8		AABR07043083;AAHX01097552;AAHX01097553;AAHX01097554;AF184150;AF542508;CH474037;NM_053396;XM_008772421;XM_017601381;XM_017601382;XM_017601383;XM_017601384;XM_017601385;XM_017601386;XM_017601387;XM_017601388;XM_017601389;XM_017601390;XM_017601391;XM_017601392;XM_017601393		AAD56045;AAN34659;EDL87524;NP_445848;XP_008770643;XP_017456870;XP_017456871;XP_017456872;XP_017456873;XP_017456874;XP_017456875;XP_017456876;XP_017456877;XP_017456878;XP_017456879;XP_017456880;XP_017456881;XP_017456882	Rn.161712				adenylate cyclase type 7;adenylyl cyclase 7			APPROVED			protein-coding	ENSRNOG00000014776	VALIDATED	19	30730189	30752411	-	19	19702307	19762973	-
2036	Adcy8	adenylate cyclase 8	ENCODES a protein that exhibits calcium- and calmodulin-responsive adenylate cyclase activity; calmodulin binding; protein C-terminus binding; INVOLVED IN adenylate cyclase-activating G-protein coupled receptor signaling pathway; cAMP biosynthetic process; cAMP-mediated signaling; PARTICIPATES IN endothelin signaling pathway; G protein mediated signaling pathway via Galphas family; protein kinase A (PKA) signaling pathway; ASSOCIATED WITH Diabetic Angiopathies (ortholog); Hyperkinesis (ortholog); Mood Disorders (ortholog); FOUND IN membrane; plasma membrane; INTERACTS WITH 6-propyl-2-thiouracil; beta-naphthoflavone; bisphenol A	7	7	7	q33	92997741	93245305	-	101992036	102244576	-	101957807	102210346	-	70068;69741;619610;1580655;1600115;1580654;1300048;2312682;2312785;2312469;2312769;6480464;6484113;6907045;7241269;7349313;8554872;8553299	13680124;16741924;18948702;19305019;19444869;21046358;21771783;8163524	19029295;22531884;22613711	29241	G3V6N0;P40146		AABR07058217;AABR07058218;AABR07058219;AABR07058220;AABR07058221;AABR07058222;AAHX01051223;AAHX01051224;AAHX01051225;AAHX01051226;AAHX01051227;AAHX01051228;AAHX01051229;AAHX01051230;AAHX01051231;AAHX01051232;AAHX01051233;AAHX01051234;CH473950;L26986;NM_017142;XM_006241703;XM_006241704	TC207966	AAA20504;EDM16168;EDM16169;NP_058838;P40146;XP_006241765;XP_006241766	Rn.10382	5027489;7206488	AW060868;UniSTS:546632	Ac8	ATP pyrophosphate-lyase 8;adenylate cyclase 8 (brain);adenylate cyclase type 8;adenylate cyclase type VIII;adenylyl cyclase 8;ca(2+)/calmodulin-activated adenylyl cyclase;type VIII adenylyl cyclase			APPROVED			protein-coding	ENSRNOG00000004890	PROVISIONAL	7	105301826	105541014	-	7	105353883	105593372	-
2041	Add1	adducin 1	ENCODES a protein that exhibits T cell receptor binding; actin filament binding (ortholog); poly(A) RNA binding (ortholog); INVOLVED IN cellular response to retinoic acid; negative regulation of actin filament polymerization; positive regulation of angiogenesis; ASSOCIATED WITH increased systemic arterial systolic blood pressure; ASSOCIATED WITH Epilepsy, Temporal Lobe; Hypertension; Atherosclerosis (ortholog); FOUND IN dendrite; dendritic spine; perinuclear region of cytoplasm; INTERACTS WITH 2,3,7,8-tetrachlorodibenzodioxine; 2,6-dinitrotoluene; 5-methoxy-2-\{[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]sulfinyl\}-1H-benzimidazole	14	14	14	q21	75033169	75091638	-	81754353	81784555	-	81750430	81808919	-	619610;631736;1302895;1559299;1331525;1624953;1624954;1624956;1580654;1580655;631726;5147996;5147995;5147998;5148002;5148005;5147993;5147999;5148000;5148001;5148004;6480464;7174724;7174725;7240710	11226670;11775124;15118671;15163540;15474463;16100725;16420563;17051589;17082469;17512505;18524856;18679149;19731222;19838659;20493242;7592723;8543181;8624703;8675693;9149697	12477932;16641100;21451595	24170	A0A0G2JSM7;D3ZZ99;Q63028		AABR07015855;AAHX01080741;BC107657;CH473963;NM_016990;X83715;XM_006251159;XM_006251160;XM_006251161;XM_006251164;XM_006251165;XM_006251166;XM_006251167;XM_006251168;XM_006251169;XM_017599064;XM_017599065;XM_017599066;XM_017599067;Z49081;Z49082		AAI07658;CAA58690;CAA88906;CAA88907;EDM00089;EDM00090;EDM00091;EDM00092;NP_058686;Q63028;XP_006251221;XP_006251222;XP_006251223;XP_006251226;XP_006251227;XP_006251228;XP_006251229;XP_006251230;XP_006251231;XP_017454553;XP_017454554;XP_017454555;XP_017454556	Rn.5788	5025276;5062120	BF397471;RH127695	MGC124621;alpha-ADD	adducin 1 (alpha);adducin 1, alpha;alpha-adducin;erythrocyte adducin subunit alpha	70153	Bp59	APPROVED			protein-coding	ENSRNOG00000013039	PROVISIONAL	14	82054922	82114066	-	14	81367466	81426610	-
